TRANSACTION_ID,SCORE,FLAGGED,MODEL_VERSION,SCORED_AT
f295a12d-4961-462e-beae-e10c07b62b52,0.8773927291119249,True,isoforest_local_v1,2025-12-15T05:33:03.865086Z
d4834a56-5a54-4382-964d-e9a4e24c7936,1.0,True,isoforest_local_v1,2025-12-15T05:33:03.865086Z
38f1e518-0edd-4e47-8c8c-7d5fcbd5875a,0.3371450508421071,True,isoforest_local_v1,2025-12-15T05:33:03.865086Z
0636e7f7-3483-4373-aa3e-556b9dcffeed,0.3702871265260071,True,isoforest_local_v1,2025-12-15T05:33:03.865086Z
